date,mode_line,ridership,mode
11/8/2024,lrt kajang,138005,LRT
12/8/2024,lrt kajang,278485,LRT
13/8/2024,lrt kajang,288121,LRT
14/8/2024,lrt kajang,289782,LRT
15/8/2024,lrt kajang,284800,LRT
16/8/2024,lrt kajang,275293,LRT
17/8/2024,lrt kajang,161007,LRT
18/8/2024,lrt kajang,140575,LRT
19/8/2024,lrt kajang,270365,LRT
20/8/2024,lrt kajang,285503,LRT
21/8/2024,lrt kajang,289959,LRT
22/8/2024,lrt kajang,283952,LRT
23/8/2024,lrt kajang,276761,LRT
24/8/2024,lrt kajang,170855,LRT
25/8/2024,lrt kajang,140539,LRT
26/8/2024,lrt kajang,267069,LRT
27/8/2024,lrt kajang,284023,LRT
28/8/2024,lrt kajang,284092,LRT
29/8/2024,lrt kajang,276108,LRT
30/8/2024,lrt kajang,275060,LRT
31/8/2024,lrt kajang,175854,LRT
1/9/2024,lrt kajang,131669,LRT
2/9/2024,lrt kajang,243045,LRT
3/9/2024,lrt kajang,264268,LRT
4/9/2024,lrt kajang,286793,LRT
5/9/2024,lrt kajang,281002,LRT
6/9/2024,lrt kajang,269408,LRT
7/9/2024,lrt kajang,164817,LRT
8/9/2024,lrt kajang,142798,LRT
9/9/2024,lrt kajang,271762,LRT
10/9/2024,lrt kajang,284576,LRT
11/9/2024,lrt kajang,286563,LRT
12/9/2024,lrt kajang,276742,LRT
13/9/2024,lrt kajang,268945,LRT
14/9/2024,lrt kajang,190399,LRT
15/9/2024,lrt kajang,164844,LRT
16/9/2024,lrt kajang,153319,LRT
17/9/2024,lrt kajang,157083,LRT
18/9/2024,lrt kajang,276713,LRT
19/9/2024,lrt kajang,281772,LRT
20/9/2024,lrt kajang,271812,LRT
21/9/2024,lrt kajang,153013,LRT
22/9/2024,lrt kajang,127708,LRT
23/9/2024,lrt kajang,264470,LRT
24/9/2024,lrt kajang,281314,LRT
25/9/2024,lrt kajang,285648,LRT
26/9/2024,lrt kajang,285567,LRT
27/9/2024,lrt kajang,273673,LRT
28/9/2024,lrt kajang,158885,LRT
29/9/2024,lrt kajang,136454,LRT
30/9/2024,lrt kajang,265341,LRT
1/10/2024,lrt kajang,289395,LRT
2/10/2024,lrt kajang,288946,LRT
3/10/2024,lrt kajang,298050,LRT
4/10/2024,lrt kajang,287214,LRT
5/10/2024,lrt kajang,180639,LRT
6/10/2024,lrt kajang,155697,LRT
7/10/2024,lrt kajang,272631,LRT
8/10/2024,lrt kajang,288687,LRT
9/10/2024,lrt kajang,289876,LRT
10/10/2024,lrt kajang,289309,LRT
11/10/2024,lrt kajang,285020,LRT
12/10/2024,lrt kajang,171213,LRT
13/10/2024,lrt kajang,150112,LRT
14/10/2024,lrt kajang,274238,LRT
15/10/2024,lrt kajang,288521,LRT
16/10/2024,lrt kajang,298753,LRT
17/10/2024,lrt kajang,293310,LRT
18/10/2024,lrt kajang,284900,LRT
19/10/2024,lrt kajang,163206,LRT
20/10/2024,lrt kajang,144502,LRT
21/10/2024,lrt kajang,271104,LRT
22/10/2024,lrt kajang,288022,LRT
23/10/2024,lrt kajang,291410,LRT
24/10/2024,lrt kajang,285948,LRT
25/10/2024,lrt kajang,278886,LRT
26/10/2024,lrt kajang,174377,LRT
27/10/2024,lrt kajang,145518,LRT
28/10/2024,lrt kajang,265115,LRT
29/10/2024,lrt kajang,282005,LRT
30/10/2024,lrt kajang,279543,LRT
31/10/2024,lrt kajang,168734,LRT
1/11/2024,lrt kajang,230842,LRT
2/11/2024,lrt kajang,155180,LRT
3/11/2024,lrt kajang,136212,LRT
4/11/2024,lrt kajang,264791,LRT
5/11/2024,lrt kajang,283946,LRT
6/11/2024,lrt kajang,289907,LRT
7/11/2024,lrt kajang,287998,LRT
8/11/2024,lrt kajang,283954,LRT
9/11/2024,lrt kajang,172061,LRT
10/11/2024,lrt kajang,145455,LRT
11/11/2024,lrt kajang,279646,LRT
12/11/2024,lrt kajang,290445,LRT
13/11/2024,lrt kajang,293691,LRT
14/11/2024,lrt kajang,288957,LRT
15/11/2024,lrt kajang,282571,LRT
16/11/2024,lrt kajang,164315,LRT
17/11/2024,lrt kajang,146476,LRT
18/11/2024,lrt kajang,279269,LRT
19/11/2024,lrt kajang,298090,LRT
20/11/2024,lrt kajang,300438,LRT
21/11/2024,lrt kajang,298928,LRT
22/11/2024,lrt kajang,296832,LRT
23/11/2024,lrt kajang,181410,LRT
24/11/2024,lrt kajang,154147,LRT
25/11/2024,lrt kajang,278506,LRT
26/11/2024,lrt kajang,292895,LRT
27/11/2024,lrt kajang,295633,LRT
28/11/2024,lrt kajang,295202,LRT
29/11/2024,lrt kajang,289005,LRT
30/11/2024,lrt kajang,180474,LRT
1/12/2024,lrt kajang,156978,LRT
2/12/2024,lrt kajang,276065,LRT
3/12/2024,lrt kajang,292450,LRT
4/12/2024,lrt kajang,294813,LRT
5/12/2024,lrt kajang,290093,LRT
6/12/2024,lrt kajang,287192,LRT
7/12/2024,lrt kajang,185877,LRT
8/12/2024,lrt kajang,157139,LRT
9/12/2024,lrt kajang,277074,LRT
10/12/2024,lrt kajang,297640,LRT
11/12/2024,lrt kajang,272453,LRT
12/12/2024,lrt kajang,289402,LRT
13/12/2024,lrt kajang,274310,LRT
14/12/2024,lrt kajang,175027,LRT
15/12/2024,lrt kajang,151379,LRT
16/12/2024,lrt kajang,269285,LRT
17/12/2024,lrt kajang,284270,LRT
18/12/2024,lrt kajang,289104,LRT
19/12/2024,lrt kajang,279528,LRT
20/12/2024,lrt kajang,280343,LRT
21/12/2024,lrt kajang,208087,LRT
22/12/2024,lrt kajang,193753,LRT
23/12/2024,lrt kajang,260918,LRT
24/12/2024,lrt kajang,270090,LRT
25/12/2024,lrt kajang,181419,LRT
26/12/2024,lrt kajang,241158,LRT
27/12/2024,lrt kajang,231765,LRT
28/12/2024,lrt kajang,157602,LRT
29/12/2024,lrt kajang,136026,LRT
30/12/2024,lrt kajang,233831,LRT
31/12/2024,lrt kajang,345814,LRT
1/1/2025,lrt kajang,162360,LRT
2/1/2025,lrt kajang,254590,LRT
3/1/2025,lrt kajang,249606,LRT
4/1/2025,lrt kajang,141258,LRT
5/1/2025,lrt kajang,126861,LRT
6/1/2025,lrt kajang,275308,LRT
7/1/2025,lrt kajang,288926,LRT
8/1/2025,lrt kajang,295394,LRT
9/1/2025,lrt kajang,289617,LRT
10/1/2025,lrt kajang,280623,LRT
11/1/2025,lrt kajang,165687,LRT
12/1/2025,lrt kajang,145138,LRT
13/1/2025,lrt kajang,279036,LRT
14/1/2025,lrt kajang,288133,LRT
15/1/2025,lrt kajang,292122,LRT
16/1/2025,lrt kajang,287989,LRT
17/1/2025,lrt kajang,283497,LRT
18/1/2025,lrt kajang,163172,LRT
19/1/2025,lrt kajang,144509,LRT
20/1/2025,lrt kajang,284103,LRT
21/1/2025,lrt kajang,296880,LRT
22/1/2025,lrt kajang,299737,LRT
23/1/2025,lrt kajang,294254,LRT
24/1/2025,lrt kajang,281200,LRT
25/1/2025,lrt kajang,165741,LRT
26/1/2025,lrt kajang,144681,LRT
27/1/2025,lrt kajang,246992,LRT
28/1/2025,lrt kajang,234046,LRT
29/1/2025,lrt kajang,195245,LRT
30/1/2025,lrt kajang,157908,LRT
31/1/2025,lrt kajang,184831,LRT
1/2/2025,lrt kajang,138597,LRT
2/2/2025,lrt kajang,129272,LRT
3/2/2025,lrt kajang,257597,LRT
4/2/2025,lrt kajang,281843,LRT
5/2/2025,lrt kajang,285795,LRT
6/2/2025,lrt kajang,285767,LRT
7/2/2025,lrt kajang,283409,LRT
8/2/2025,lrt kajang,187399,LRT
9/2/2025,lrt kajang,160726,LRT
10/2/2025,lrt kajang,281405,LRT
11/2/2025,lrt kajang,152504,LRT
12/2/2025,lrt kajang,307971,LRT
13/2/2025,lrt kajang,303574,LRT
14/2/2025,lrt kajang,298646,LRT
15/2/2025,lrt kajang,166202,LRT
16/2/2025,lrt kajang,142267,LRT
17/2/2025,lrt kajang,282648,LRT
18/2/2025,lrt kajang,303539,LRT
19/2/2025,lrt kajang,307313,LRT
20/2/2025,lrt kajang,301726,LRT
21/2/2025,lrt kajang,289580,LRT
22/2/2025,lrt kajang,170373,LRT
23/2/2025,lrt kajang,149424,LRT
24/2/2025,lrt kajang,287593,LRT
25/2/2025,lrt kajang,303996,LRT
26/2/2025,lrt kajang,307859,LRT
27/2/2025,lrt kajang,303152,LRT
28/2/2025,lrt kajang,299468,LRT
1/3/2025,lrt kajang,162128,LRT
2/3/2025,lrt kajang,116641,LRT
3/3/2025,lrt kajang,274757,LRT
4/3/2025,lrt kajang,293917,LRT
5/3/2025,lrt kajang,298071,LRT
6/3/2025,lrt kajang,294019,LRT
7/3/2025,lrt kajang,286686,LRT
8/3/2025,lrt kajang,146987,LRT
9/3/2025,lrt kajang,130383,LRT
10/3/2025,lrt kajang,284597,LRT
11/3/2025,lrt kajang,299687,LRT
12/3/2025,lrt kajang,302111,LRT
13/3/2025,lrt kajang,296453,LRT
14/3/2025,lrt kajang,288565,LRT
15/3/2025,lrt kajang,159203,LRT
16/3/2025,lrt kajang,131738,LRT
17/3/2025,lrt kajang,266872,LRT
18/3/2025,lrt kajang,142580,LRT
19/3/2025,lrt kajang,298777,LRT
20/3/2025,lrt kajang,296807,LRT
21/3/2025,lrt kajang,290029,LRT
22/3/2025,lrt kajang,158468,LRT
23/3/2025,lrt kajang,128594,LRT
24/3/2025,lrt kajang,283211,LRT
25/3/2025,lrt kajang,294321,LRT
26/3/2025,lrt kajang,295631,LRT
27/3/2025,lrt kajang,277986,LRT
28/3/2025,lrt kajang,252770,LRT
29/3/2025,lrt kajang,134753,LRT
30/3/2025,lrt kajang,127149,LRT
31/3/2025,lrt kajang,160592,LRT
1/4/2025,lrt kajang,144421,LRT
2/4/2025,lrt kajang,196889,LRT
3/4/2025,lrt kajang,206907,LRT
4/4/2025,lrt kajang,207683,LRT
5/4/2025,lrt kajang,138499,LRT
6/4/2025,lrt kajang,133382,LRT
7/4/2025,lrt kajang,272277,LRT
8/4/2025,lrt kajang,292750,LRT
9/4/2025,lrt kajang,293341,LRT
10/4/2025,lrt kajang,292542,LRT
11/4/2025,lrt kajang,284975,LRT
12/4/2025,lrt kajang,164455,LRT
13/4/2025,lrt kajang,146700,LRT
14/4/2025,lrt kajang,283577,LRT
15/4/2025,lrt kajang,305162,LRT
16/4/2025,lrt kajang,312761,LRT
17/4/2025,lrt kajang,301862,LRT
18/4/2025,lrt kajang,292847,LRT
19/4/2025,lrt kajang,175667,LRT
20/4/2025,lrt kajang,150513,LRT
21/4/2025,lrt kajang,285916,LRT
22/4/2025,lrt kajang,300380,LRT
23/4/2025,lrt kajang,298208,LRT
24/4/2025,lrt kajang,297763,LRT
25/4/2025,lrt kajang,292278,LRT
26/4/2025,lrt kajang,176135,LRT
27/4/2025,lrt kajang,144898,LRT
28/4/2025,lrt kajang,282024,LRT
29/4/2025,lrt kajang,299046,LRT
30/4/2025,lrt kajang,311493,LRT
1/5/2025,lrt kajang,158125,LRT
2/5/2025,lrt kajang,265022,LRT
3/5/2025,lrt kajang,167036,LRT
4/5/2025,lrt kajang,139676,LRT
5/5/2025,lrt kajang,283720,LRT
6/5/2025,lrt kajang,300131,LRT
7/5/2025,lrt kajang,302816,LRT
8/5/2025,lrt kajang,296488,LRT
9/5/2025,lrt kajang,289431,LRT
10/5/2025,lrt kajang,173349,LRT
11/5/2025,lrt kajang,160752,LRT
12/5/2025,lrt kajang,140568,LRT
13/5/2025,lrt kajang,291787,LRT
14/5/2025,lrt kajang,298657,LRT
15/5/2025,lrt kajang,294290,LRT
16/5/2025,lrt kajang,281246,LRT
17/5/2025,lrt kajang,156281,LRT
18/5/2025,lrt kajang,134966,LRT
19/5/2025,lrt kajang,277903,LRT
20/5/2025,lrt kajang,297661,LRT
21/5/2025,lrt kajang,303713,LRT
22/5/2025,lrt kajang,296006,LRT
23/5/2025,lrt kajang,289691,LRT
24/5/2025,lrt kajang,188541,LRT
25/5/2025,lrt kajang,150989,LRT
26/5/2025,lrt kajang,252576,LRT
27/5/2025,lrt kajang,262720,LRT
28/5/2025,lrt kajang,282321,LRT
29/5/2025,lrt kajang,304006,LRT
30/5/2025,lrt kajang,302365,LRT
31/5/2025,lrt kajang,188242,LRT
1/6/2025,lrt kajang,179404,LRT
2/6/2025,lrt kajang,144498,LRT
3/6/2025,lrt kajang,288984,LRT
4/6/2025,lrt kajang,296449,LRT
5/6/2025,lrt kajang,285038,LRT
6/6/2025,lrt kajang,240260,LRT
7/6/2025,lrt kajang,150741,LRT
8/6/2025,lrt kajang,145130,LRT
9/6/2025,lrt kajang,237301,LRT
10/6/2025,lrt kajang,287171,LRT
11/6/2025,lrt kajang,296277,LRT
12/6/2025,lrt kajang,289320,LRT
13/6/2025,lrt kajang,277369,LRT
14/6/2025,lrt kajang,160299,LRT
15/6/2025,lrt kajang,139076,LRT
16/6/2025,lrt kajang,277473,LRT
17/6/2025,lrt kajang,294656,LRT
18/6/2025,lrt kajang,296544,LRT
19/6/2025,lrt kajang,289771,LRT
20/6/2025,lrt kajang,277965,LRT
21/6/2025,lrt kajang,160517,LRT
22/6/2025,lrt kajang,141265,LRT
23/6/2025,lrt kajang,281495,LRT
24/6/2025,lrt kajang,296082,LRT
25/6/2025,lrt kajang,300362,LRT
26/6/2025,lrt kajang,297387,LRT
27/6/2025,lrt kajang,150529,LRT
28/6/2025,lrt kajang,162083,LRT
29/6/2025,lrt kajang,138694,LRT
30/6/2025,lrt kajang,273845,LRT
1/7/2025,lrt kajang,298681,LRT
2/7/2025,lrt kajang,302036,LRT
3/7/2025,lrt kajang,298877,LRT
4/7/2025,lrt kajang,291332,LRT
5/7/2025,lrt kajang,171882,LRT
6/7/2025,lrt kajang,147216,LRT
7/7/2025,lrt kajang,292336,LRT
8/7/2025,lrt kajang,308817,LRT
9/7/2025,lrt kajang,311399,LRT
10/7/2025,lrt kajang,306566,LRT
11/7/2025,lrt kajang,296461,LRT
12/7/2025,lrt kajang,179416,LRT
13/7/2025,lrt kajang,153544,LRT
14/7/2025,lrt kajang,293231,LRT
15/7/2025,lrt kajang,311634,LRT
16/7/2025,lrt kajang,313542,LRT
17/7/2025,lrt kajang,304802,LRT
18/7/2025,lrt kajang,297190,LRT
19/7/2025,lrt kajang,169018,LRT
20/7/2025,lrt kajang,143599,LRT
21/7/2025,lrt kajang,289758,LRT
22/7/2025,lrt kajang,302002,LRT
23/7/2025,lrt kajang,311409,LRT
24/7/2025,lrt kajang,309036,LRT
25/7/2025,lrt kajang,303201,LRT
26/7/2025,lrt kajang,185963,LRT
27/7/2025,lrt kajang,146739,LRT
28/7/2025,lrt kajang,287166,LRT
29/7/2025,lrt kajang,300777,LRT
30/7/2025,lrt kajang,307186,LRT
31/7/2025,lrt kajang,301414,LRT
1/8/2025,lrt kajang,295086,LRT
2/8/2025,lrt kajang,174831,LRT
3/8/2025,lrt kajang,149570,LRT
4/8/2025,lrt kajang,291599,LRT
5/8/2025,lrt kajang,313375,LRT
6/8/2025,lrt kajang,315200,LRT
7/8/2025,lrt kajang,311523,LRT
8/8/2025,lrt kajang,304869,LRT
9/8/2025,lrt kajang,183453,LRT
10/8/2025,lrt kajang,156323,LRT
11/8/2025,lrt kajang,298124,LRT
12/8/2025,lrt kajang,313864,LRT
13/8/2025,lrt kajang,317711,LRT
14/8/2025,lrt kajang,310138,LRT
15/8/2025,lrt kajang,302575,LRT
16/8/2025,lrt kajang,179423,LRT
17/8/2025,lrt kajang,149871,LRT
18/8/2025,lrt kajang,294249,LRT
19/8/2025,lrt kajang,310787,LRT
20/8/2025,lrt kajang,314664,LRT
21/8/2025,lrt kajang,305933,LRT
22/8/2025,lrt kajang,298371,LRT
23/8/2025,lrt kajang,173210,LRT
24/8/2025,lrt kajang,148618,LRT
25/8/2025,lrt kajang,291967,LRT
26/8/2025,lrt kajang,303887,LRT
27/8/2025,lrt kajang,307534,LRT
28/8/2025,lrt kajang,301116,LRT
29/8/2025,lrt kajang,294741,LRT
30/8/2025,lrt kajang,206196,LRT
31/8/2025,lrt kajang,177127,LRT
1/1/2019,mrt kajang,114173,MRT
2/1/2019,mrt kajang,169316,MRT
3/1/2019,mrt kajang,175304,MRT
4/1/2019,mrt kajang,187891,MRT
5/1/2019,mrt kajang,112660,MRT
6/1/2019,mrt kajang,95913,MRT
7/1/2019,mrt kajang,184365,MRT
8/1/2019,mrt kajang,185920,MRT
9/1/2019,mrt kajang,188770,MRT
10/1/2019,mrt kajang,189818,MRT
11/1/2019,mrt kajang,204378,MRT
12/1/2019,mrt kajang,123932,MRT
13/1/2019,mrt kajang,108346,MRT
14/1/2019,mrt kajang,192036,MRT
15/1/2019,mrt kajang,189880,MRT
16/1/2019,mrt kajang,194697,MRT
17/1/2019,mrt kajang,194701,MRT
18/1/2019,mrt kajang,212546,MRT
19/1/2019,mrt kajang,127306,MRT
20/1/2019,mrt kajang,110488,MRT
21/1/2019,mrt kajang,106077,MRT
22/1/2019,mrt kajang,189718,MRT
23/1/2019,mrt kajang,193904,MRT
24/1/2019,mrt kajang,193784,MRT
25/1/2019,mrt kajang,210356,MRT
26/1/2019,mrt kajang,133944,MRT
27/1/2019,mrt kajang,114660,MRT
28/1/2019,mrt kajang,193349,MRT
29/1/2019,mrt kajang,197553,MRT
30/1/2019,mrt kajang,200482,MRT
31/1/2019,mrt kajang,209858,MRT
1/2/2019,mrt kajang,134808,MRT
2/2/2019,mrt kajang,110338,MRT
3/2/2019,mrt kajang,97759,MRT
4/2/2019,mrt kajang,124890,MRT
5/2/2019,mrt kajang,98115,MRT
6/2/2019,mrt kajang,91478,MRT
7/2/2019,mrt kajang,142324,MRT
8/2/2019,mrt kajang,149732,MRT
9/2/2019,mrt kajang,104722,MRT
10/2/2019,mrt kajang,94513,MRT
11/2/2019,mrt kajang,187579,MRT
12/2/2019,mrt kajang,191843,MRT
13/2/2019,mrt kajang,190300,MRT
14/2/2019,mrt kajang,199824,MRT
15/2/2019,mrt kajang,205707,MRT
16/2/2019,mrt kajang,130475,MRT
17/2/2019,mrt kajang,104056,MRT
18/2/2019,mrt kajang,196520,MRT
19/2/2019,mrt kajang,157389,MRT
20/2/2019,mrt kajang,196053,MRT
21/2/2019,mrt kajang,197214,MRT
22/2/2019,mrt kajang,209391,MRT
23/2/2019,mrt kajang,122615,MRT
24/2/2019,mrt kajang,104368,MRT
25/2/2019,mrt kajang,191436,MRT
26/2/2019,mrt kajang,192901,MRT
27/2/2019,mrt kajang,195542,MRT
28/2/2019,mrt kajang,197248,MRT
1/3/2019,mrt kajang,213982,MRT
2/3/2019,mrt kajang,130713,MRT
3/3/2019,mrt kajang,108332,MRT
4/3/2019,mrt kajang,192865,MRT
5/3/2019,mrt kajang,193701,MRT
6/3/2019,mrt kajang,199792,MRT
7/3/2019,mrt kajang,199036,MRT
8/3/2019,mrt kajang,220947,MRT
9/3/2019,mrt kajang,126214,MRT
10/3/2019,mrt kajang,103224,MRT
11/3/2019,mrt kajang,192667,MRT
12/3/2019,mrt kajang,197370,MRT
13/3/2019,mrt kajang,197359,MRT
14/3/2019,mrt kajang,198948,MRT
15/3/2019,mrt kajang,211468,MRT
16/3/2019,mrt kajang,131162,MRT
17/3/2019,mrt kajang,104384,MRT
18/3/2019,mrt kajang,190320,MRT
19/3/2019,mrt kajang,192269,MRT
20/3/2019,mrt kajang,195318,MRT
21/3/2019,mrt kajang,198312,MRT
22/3/2019,mrt kajang,214748,MRT
23/3/2019,mrt kajang,123197,MRT
24/3/2019,mrt kajang,101601,MRT
25/3/2019,mrt kajang,190074,MRT
26/3/2019,mrt kajang,193744,MRT
27/3/2019,mrt kajang,198920,MRT
28/3/2019,mrt kajang,196676,MRT
29/3/2019,mrt kajang,242298,MRT
30/3/2019,mrt kajang,128946,MRT
31/3/2019,mrt kajang,104480,MRT
1/4/2019,mrt kajang,190815,MRT
2/4/2019,mrt kajang,197166,MRT
3/4/2019,mrt kajang,200319,MRT
4/4/2019,mrt kajang,201210,MRT
5/4/2019,mrt kajang,214867,MRT
6/4/2019,mrt kajang,130768,MRT
7/4/2019,mrt kajang,109808,MRT
8/4/2019,mrt kajang,194782,MRT
9/4/2019,mrt kajang,197901,MRT
10/4/2019,mrt kajang,198312,MRT
11/4/2019,mrt kajang,198606,MRT
12/4/2019,mrt kajang,209837,MRT
13/4/2019,mrt kajang,123642,MRT
14/4/2019,mrt kajang,107228,MRT
15/4/2019,mrt kajang,190762,MRT
16/4/2019,mrt kajang,192672,MRT
17/4/2019,mrt kajang,193438,MRT
18/4/2019,mrt kajang,194390,MRT
19/4/2019,mrt kajang,206110,MRT
20/4/2019,mrt kajang,120236,MRT
21/4/2019,mrt kajang,101519,MRT
22/4/2019,mrt kajang,187208,MRT
23/4/2019,mrt kajang,189231,MRT
24/4/2019,mrt kajang,198913,MRT
25/4/2019,mrt kajang,196071,MRT
26/4/2019,mrt kajang,211446,MRT
27/4/2019,mrt kajang,134471,MRT
28/4/2019,mrt kajang,106221,MRT
29/4/2019,mrt kajang,191921,MRT
30/4/2019,mrt kajang,204609,MRT
1/5/2019,mrt kajang,135733,MRT
2/5/2019,mrt kajang,203184,MRT
3/5/2019,mrt kajang,217969,MRT
4/5/2019,mrt kajang,128447,MRT
5/5/2019,mrt kajang,106250,MRT
6/5/2019,mrt kajang,184983,MRT
7/5/2019,mrt kajang,191637,MRT
8/5/2019,mrt kajang,194259,MRT
9/5/2019,mrt kajang,195436,MRT
10/5/2019,mrt kajang,209094,MRT
11/5/2019,mrt kajang,106596,MRT
12/5/2019,mrt kajang,90511,MRT
13/5/2019,mrt kajang,189235,MRT
14/5/2019,mrt kajang,192921,MRT
15/5/2019,mrt kajang,194298,MRT
16/5/2019,mrt kajang,195710,MRT
17/5/2019,mrt kajang,212295,MRT
18/5/2019,mrt kajang,108974,MRT
19/5/2019,mrt kajang,94901,MRT
20/5/2019,mrt kajang,92033,MRT
21/5/2019,mrt kajang,171055,MRT
22/5/2019,mrt kajang,97824,MRT
23/5/2019,mrt kajang,192861,MRT
24/5/2019,mrt kajang,210308,MRT
25/5/2019,mrt kajang,119347,MRT
26/5/2019,mrt kajang,101734,MRT
27/5/2019,mrt kajang,195618,MRT
28/5/2019,mrt kajang,199063,MRT
29/5/2019,mrt kajang,204037,MRT
30/5/2019,mrt kajang,203725,MRT
31/5/2019,mrt kajang,215295,MRT
1/6/2019,mrt kajang,118897,MRT
2/6/2019,mrt kajang,101592,MRT
3/6/2019,mrt kajang,165676,MRT
4/6/2019,mrt kajang,152340,MRT
5/6/2019,mrt kajang,110796,MRT
6/6/2019,mrt kajang,106402,MRT
7/6/2019,mrt kajang,135153,MRT
8/6/2019,mrt kajang,99511,MRT
9/6/2019,mrt kajang,96217,MRT
10/6/2019,mrt kajang,178297,MRT
11/6/2019,mrt kajang,189932,MRT
12/6/2019,mrt kajang,196442,MRT
13/6/2019,mrt kajang,196975,MRT
14/6/2019,mrt kajang,210887,MRT
15/6/2019,mrt kajang,125207,MRT
16/6/2019,mrt kajang,102366,MRT
17/6/2019,mrt kajang,195025,MRT
18/6/2019,mrt kajang,198007,MRT
19/6/2019,mrt kajang,202709,MRT
20/6/2019,mrt kajang,200984,MRT
21/6/2019,mrt kajang,217752,MRT
22/6/2019,mrt kajang,131673,MRT
23/6/2019,mrt kajang,106698,MRT
24/6/2019,mrt kajang,157649,MRT
25/6/2019,mrt kajang,200250,MRT
26/6/2019,mrt kajang,205837,MRT
27/6/2019,mrt kajang,206155,MRT
28/6/2019,mrt kajang,222749,MRT
29/6/2019,mrt kajang,141483,MRT
30/6/2019,mrt kajang,120030,MRT
1/7/2019,mrt kajang,202287,MRT
2/7/2019,mrt kajang,203875,MRT
3/7/2019,mrt kajang,208694,MRT
4/7/2019,mrt kajang,208680,MRT
5/7/2019,mrt kajang,228075,MRT
6/7/2019,mrt kajang,145090,MRT
7/7/2019,mrt kajang,118153,MRT
8/7/2019,mrt kajang,205816,MRT
9/7/2019,mrt kajang,207637,MRT
10/7/2019,mrt kajang,210849,MRT
11/7/2019,mrt kajang,208949,MRT
12/7/2019,mrt kajang,228301,MRT
13/7/2019,mrt kajang,140499,MRT
14/7/2019,mrt kajang,113531,MRT
15/7/2019,mrt kajang,204208,MRT
16/7/2019,mrt kajang,204118,MRT
17/7/2019,mrt kajang,209365,MRT
18/7/2019,mrt kajang,207655,MRT
19/7/2019,mrt kajang,224094,MRT
20/7/2019,mrt kajang,131312,MRT
21/7/2019,mrt kajang,106549,MRT
22/7/2019,mrt kajang,198820,MRT
23/7/2019,mrt kajang,203705,MRT
24/7/2019,mrt kajang,204908,MRT
25/7/2019,mrt kajang,206216,MRT
26/7/2019,mrt kajang,224807,MRT
27/7/2019,mrt kajang,137225,MRT
28/7/2019,mrt kajang,114675,MRT
29/7/2019,mrt kajang,196756,MRT
30/7/2019,mrt kajang,121673,MRT
31/7/2019,mrt kajang,202720,MRT
1/8/2019,mrt kajang,205494,MRT
2/8/2019,mrt kajang,220429,MRT
3/8/2019,mrt kajang,131183,MRT
4/8/2019,mrt kajang,106098,MRT
5/8/2019,mrt kajang,202861,MRT
6/8/2019,mrt kajang,204220,MRT
7/8/2019,mrt kajang,209389,MRT
8/8/2019,mrt kajang,210683,MRT
9/8/2019,mrt kajang,231682,MRT
10/8/2019,mrt kajang,127441,MRT
11/8/2019,mrt kajang,116210,MRT
12/8/2019,mrt kajang,115075,MRT
13/8/2019,mrt kajang,191288,MRT
14/8/2019,mrt kajang,203351,MRT
15/8/2019,mrt kajang,208703,MRT
16/8/2019,mrt kajang,213986,MRT
17/8/2019,mrt kajang,126704,MRT
18/8/2019,mrt kajang,103757,MRT
19/8/2019,mrt kajang,198128,MRT
20/8/2019,mrt kajang,199596,MRT
21/8/2019,mrt kajang,202776,MRT
22/8/2019,mrt kajang,204584,MRT
23/8/2019,mrt kajang,215383,MRT
24/8/2019,mrt kajang,128064,MRT
25/8/2019,mrt kajang,106170,MRT
26/8/2019,mrt kajang,198558,MRT
27/8/2019,mrt kajang,201545,MRT
28/8/2019,mrt kajang,204147,MRT
29/8/2019,mrt kajang,205260,MRT
30/8/2019,mrt kajang,226389,MRT
31/8/2019,mrt kajang,137105,MRT
1/9/2019,mrt kajang,114032,MRT
2/9/2019,mrt kajang,106456,MRT
3/9/2019,mrt kajang,194378,MRT
4/9/2019,mrt kajang,200166,MRT
5/9/2019,mrt kajang,201419,MRT
6/9/2019,mrt kajang,220867,MRT
7/9/2019,mrt kajang,131342,MRT
8/9/2019,mrt kajang,118293,MRT
9/9/2019,mrt kajang,111329,MRT
10/9/2019,mrt kajang,201480,MRT
11/9/2019,mrt kajang,204092,MRT
12/9/2019,mrt kajang,205272,MRT
13/9/2019,mrt kajang,220812,MRT
14/9/2019,mrt kajang,125436,MRT
15/9/2019,mrt kajang,115038,MRT
16/9/2019,mrt kajang,109475,MRT
17/9/2019,mrt kajang,197304,MRT
18/9/2019,mrt kajang,200833,MRT
19/9/2019,mrt kajang,197453,MRT
20/9/2019,mrt kajang,208026,MRT
21/9/2019,mrt kajang,125723,MRT
22/9/2019,mrt kajang,102947,MRT
23/9/2019,mrt kajang,195137,MRT
24/9/2019,mrt kajang,198857,MRT
25/9/2019,mrt kajang,203745,MRT
26/9/2019,mrt kajang,204872,MRT
27/9/2019,mrt kajang,222079,MRT
28/9/2019,mrt kajang,134629,MRT
29/9/2019,mrt kajang,112558,MRT
30/9/2019,mrt kajang,200735,MRT
1/10/2019,mrt kajang,204874,MRT
2/10/2019,mrt kajang,210685,MRT
3/10/2019,mrt kajang,210172,MRT
4/10/2019,mrt kajang,232065,MRT
5/10/2019,mrt kajang,140262,MRT
6/10/2019,mrt kajang,117482,MRT
7/10/2019,mrt kajang,206312,MRT
